Channel, Sequential, Size, Real_Size, Date 
3, 44258664, 8140, 134243, 2019-11-23 23:45:53
3, 44258724, 8017, 134411, 2019-11-23 23:45:55
3, 44258784, 7928, 134308, 2019-11-23 23:45:57
3, 44258844, 8049, 134126, 2019-11-23 23:45:59
3, 44258904, 7843, 134090, 2019-11-23 23:46:1
3, 44258964, 8107, 81799, 2019-11-23 23:46:3
5, 44258043, 10765, 134717, 2019-11-23 23:45:33
5, 44258103, 10727, 134344, 2019-11-23 23:45:35
5, 44258163, 10732, 134626, 2019-11-23 23:45:37
5, 44258223, 10849, 133919, 2019-11-23 23:45:39
5, 44258283, 10800, 134475, 2019-11-23 23:45:41
5, 44258343, 10814, 134250, 2019-11-23 23:45:43
5, 44258403, 10765, 134146, 2019-11-23 23:45:45
5, 44258463, 10803, 133959, 2019-11-23 23:45:47
5, 44258523, 9620, 134730, 2019-11-23 23:45:49
5, 44258583, 9588, 133569, 2019-11-23 23:45:51
5, 44258643, 9582, 134530, 2019-11-23 23:45:53
5, 44258703, 9578, 134863, 2019-11-23 23:45:55
5, 44258763, 10749, 133926, 2019-11-23 23:45:57
5, 44258823, 10823, 134444, 2019-11-23 23:45:59
5, 44258883, 10775, 134588, 2019-11-23 23:46:1
5, 44258943, 10814, 75660, 2019-11-23 23:46:3
6, 44259261, 12746, 136651, 2019-11-23 23:45:33
6, 44259321, 13640, 138952, 2019-11-23 23:45:35
6, 44259381, 16505, 127613, 2019-11-23 23:45:37
6, 44259441, 14784, 133048, 2019-11-23 23:45:39
6, 44259501, 13615, 133615, 2019-11-23 23:45:41
6, 44259561, 14615, 134774, 2019-11-23 23:45:43
6, 44259621, 14686, 134321, 2019-11-23 23:45:45
6, 44259681, 16312, 133728, 2019-11-23 23:45:47
6, 44259741, 12718, 132671, 2019-11-23 23:45:49
6, 44259801, 14666, 141786, 2019-11-23 23:45:51
6, 44259861, 16388, 130669, 2019-11-23 23:45:53
6, 44259921, 14723, 131142, 2019-11-23 23:45:55
6, 44259981, 13631, 139980, 2019-11-23 23:45:57
6, 44260041, 14691, 136647, 2019-11-23 23:45:59
6, 44260101, 16342, 129960, 2019-11-23 23:46:1
6, 44260161, 14726, 79618, 2019-11-23 23:46:3
0, 44259195, 19149, 125075, 2019-11-23 23:45:33
0, 44259255, 21547, 133103, 2019-11-23 23:45:35
0, 44259315, 20113, 138598, 2019-11-23 23:45:37
0, 44259375, 20051, 137386, 2019-11-23 23:45:39
0, 44259435, 20077, 132162, 2019-11-23 23:45:41
0, 44259495, 21427, 136712, 2019-11-23 23:45:43
0, 44259555, 19954, 137279, 2019-11-23 23:45:45
0, 44259615, 19910, 133216, 2019-11-23 23:45:47
0, 44259675, 21411, 132774, 2019-11-23 23:45:49
0, 44259735, 20013, 135205, 2019-11-23 23:45:51
0, 44259795, 20010, 138265, 2019-11-23 23:45:53
0, 44259855, 19963, 132892, 2019-11-23 23:45:55
0, 44259915, 21402, 127539, 2019-11-23 23:45:57
0, 44259975, 21467, 129162, 2019-11-23 23:45:59
0, 44260035, 20726, 131372, 2019-11-23 23:46:1
0, 44260095, 20132, 150495, 2019-11-23 23:46:3
6, 44260221, 12811, 137974, 2019-11-23 23:46:5
6, 44260281, 14673, 136452, 2019-11-23 23:46:7
6, 44260341, 16353, 126585, 2019-11-23 23:46:9
6, 44260401, 14868, 135567, 2019-11-23 23:46:11
6, 44260461, 13697, 142676, 2019-11-23 23:46:13
6, 44260521, 14598, 135723, 2019-11-23 23:46:15
6, 44260581, 16300, 127853, 2019-11-23 23:46:17
6, 44260641, 14806, 136683, 2019-11-23 23:46:19
6, 44260701, 13736, 129087, 2019-11-23 23:46:21
6, 44260761, 14717, 138181, 2019-11-23 23:46:23
6, 44260821, 14850, 128818, 2019-11-23 23:46:25
6, 44260881, 14727, 135586, 2019-11-23 23:46:27
6, 44260941, 13797, 137559, 2019-11-23 23:46:29
6, 44261001, 14742, 137005, 2019-11-23 23:46:31
6, 44261061, 14845, 215973, 2019-11-23 23:46:33
2, 44259140, 13507, 134228, 2019-11-23 23:46:5
2, 44259200, 13487, 134596, 2019-11-23 23:46:7
2, 44259260, 12372, 137106, 2019-11-23 23:46:9
2, 44259320, 13514, 131197, 2019-11-23 23:46:11
2, 44259380, 13491, 131862, 2019-11-23 23:46:13
2, 44259440, 13537, 135297, 2019-11-23 23:46:15
2, 44259500, 13366, 134887, 2019-11-23 23:46:17
2, 44259560, 12040, 136692, 2019-11-23 23:46:19
2, 44259620, 12447, 132302, 2019-11-23 23:46:21
2, 44259680, 13410, 135134, 2019-11-23 23:46:23
2, 44259740, 13554, 132533, 2019-11-23 23:46:25
2, 44259800, 12208, 135003, 2019-11-23 23:46:27
2, 44259860, 12215, 132240, 2019-11-23 23:46:29
2, 44259920, 13581, 136085, 2019-11-23 23:46:31
2, 44259980, 13813, 216705, 2019-11-23 23:46:33
4, 44259968, 12378, 137023, 2019-11-23 23:46:5
4, 44260028, 11154, 134341, 2019-11-23 23:46:7
4, 44260088, 11142, 132509, 2019-11-23 23:46:9
4, 44260148, 12254, 137037, 2019-11-23 23:46:11
4, 44260208, 11069, 132432, 2019-11-23 23:46:13
4, 44260268, 10979, 135588, 2019-11-23 23:46:15
4, 44260328, 12171, 133593, 2019-11-23 23:46:17
4, 44260388, 11006, 134160, 2019-11-23 23:46:19
4, 44260448, 11316, 134536, 2019-11-23 23:46:21
4, 44260508, 12429, 134312, 2019-11-23 23:46:23
4, 44260568, 11225, 135437, 2019-11-23 23:46:25
4, 44260628, 11001, 134639, 2019-11-23 23:46:27
4, 44260688, 12399, 135705, 2019-11-23 23:46:29
4, 44260748, 12304, 132418, 2019-11-23 23:46:31
4, 44260808, 11135, 215757, 2019-11-23 23:46:33
5, 44259003, 9556, 135152, 2019-11-23 23:46:5
5, 44259063, 10754, 133947, 2019-11-23 23:46:7
5, 44259123, 10764, 134795, 2019-11-23 23:46:9
5, 44259183, 10690, 133340, 2019-11-23 23:46:11
5, 44259243, 9578, 135192, 2019-11-23 23:46:13
5, 44259303, 10703, 134274, 2019-11-23 23:46:15
5, 44259363, 10637, 134049, 2019-11-23 23:46:17
5, 44259423, 10689, 134662, 2019-11-23 23:46:19
5, 44259483, 10673, 133894, 2019-11-23 23:46:21
5, 44259543, 10684, 134871, 2019-11-23 23:46:23
5, 44259603, 10681, 133750, 2019-11-23 23:46:25
5, 44259663, 10725, 134155, 2019-11-23 23:46:27
5, 44259723, 10650, 134258, 2019-11-23 23:46:29
5, 44259783, 10618, 134634, 2019-11-23 23:46:31
5, 44259843, 9452, 209973, 2019-11-23 23:46:33
1, 44259818, 12879, 134676, 2019-11-23 23:46:5
1, 44259878, 12897, 133920, 2019-11-23 23:46:7
1, 44259938, 13001, 136414, 2019-11-23 23:46:9
1, 44259998, 11545, 132176, 2019-11-23 23:46:11
1, 44260058, 13060, 138623, 2019-11-23 23:46:13
1, 44260118, 12949, 131588, 2019-11-23 23:46:15
1, 44260178, 14475, 136074, 2019-11-23 23:46:17
1, 44260238, 11459, 130575, 2019-11-23 23:46:19
1, 44260298, 13043, 134006, 2019-11-23 23:46:21
1, 44260358, 12979, 138172, 2019-11-23 23:46:23
1, 44260418, 12918, 135938, 2019-11-23 23:46:25
1, 44260478, 13028, 132343, 2019-11-23 23:46:27
1, 44260538, 11587, 131689, 2019-11-23 23:46:29
1, 44260598, 12958, 136288, 2019-11-23 23:46:31
1, 44260658, 11561, 223054, 2019-11-23 23:46:33
3, 44259024, 7636, 133332, 2019-11-23 23:46:5
3, 44259084, 7157, 133713, 2019-11-23 23:46:7
3, 44259144, 7100, 135503, 2019-11-23 23:46:9
3, 44259204, 7980, 133684, 2019-11-23 23:46:11
3, 44259264, 8048, 134629, 2019-11-23 23:46:13
3, 44259324, 8010, 134385, 2019-11-23 23:46:15
3, 44259384, 7977, 133292, 2019-11-23 23:46:17
3, 44259444, 8094, 135042, 2019-11-23 23:46:19
3, 44259504, 7943, 133893, 2019-11-23 23:46:21
3, 44259564, 7398, 133430, 2019-11-23 23:46:23
3, 44259624, 8027, 135471, 2019-11-23 23:46:25
3, 44259684, 7819, 135427, 2019-11-23 23:46:27
3, 44259744, 7055, 133404, 2019-11-23 23:46:29
3, 44259804, 8076, 137012, 2019-11-23 23:46:31
3, 44259864, 7182, 194777, 2019-11-23 23:46:33
0, 44260155, 20106, 130196, 2019-11-23 23:46:5
0, 44260215, 20213, 135462, 2019-11-23 23:46:7
0, 44260275, 19640, 132312, 2019-11-23 23:46:9
0, 44260335, 20462, 141181, 2019-11-23 23:46:11
0, 44260395, 20299, 130094, 2019-11-23 23:46:13
0, 44260455, 20447, 138668, 2019-11-23 23:46:15
0, 44260515, 20546, 137817, 2019-11-23 23:46:17
0, 44260575, 21734, 128990, 2019-11-23 23:46:19
0, 44260635, 15944, 129039, 2019-11-23 23:46:21
0, 44260695, 20251, 143055, 2019-11-23 23:46:23
0, 44260755, 20434, 138859, 2019-11-23 23:46:25
0, 44260815, 20657, 125183, 2019-11-23 23:46:27
0, 44260875, 16412, 130395, 2019-11-23 23:46:29
0, 44260935, 20378, 135057, 2019-11-23 23:46:31
0, 44260995, 19048, 155325, 2019-11-23 23:46:33
2, 44260040, 12098, 134389, 2019-11-23 23:46:35
2, 44260100, 13803, 134270, 2019-11-23 23:46:37
2, 44260160, 12495, 132706, 2019-11-23 23:46:39
2, 44260220, 13360, 132577, 2019-11-23 23:46:41
2, 44260280, 13479, 136416, 2019-11-23 23:46:43
2, 44260340, 13670, 133949, 2019-11-23 23:46:45
2, 44260400, 13688, 134312, 2019-11-23 23:46:47
2, 44260460, 13388, 134211, 2019-11-23 23:46:49
2, 44260520, 13356, 133814, 2019-11-23 23:46:51
2, 44260580, 13390, 134830, 2019-11-23 23:46:53
2, 44260640, 13560, 133243, 2019-11-23 23:46:55
2, 44260700, 12070, 135114, 2019-11-23 23:46:57
2, 44260760, 13708, 133743, 2019-11-23 23:46:59
2, 44260820, 13260, 134449, 2019-11-23 23:47:1
2, 44260880, 13716, 134726, 2019-11-23 23:47:3
2, 44260940, 13461, 86537, 2019-11-23 23:47:5
3, 44259924, 8076, 134138, 2019-11-23 23:46:35
3, 44259984, 8080, 134479, 2019-11-23 23:46:37
3, 44260044, 8035, 134106, 2019-11-23 23:46:39
3, 44260104, 7961, 134107, 2019-11-23 23:46:41
3, 44260164, 7969, 134741, 2019-11-23 23:46:43
3, 44260224, 7955, 134299, 2019-11-23 23:46:45
3, 44260284, 7509, 134389, 2019-11-23 23:46:47
3, 44260344, 7999, 134227, 2019-11-23 23:46:49
3, 44260404, 6737, 134385, 2019-11-23 23:46:51
3, 44260464, 7080, 134472, 2019-11-23 23:46:53
3, 44260524, 8118, 133994, 2019-11-23 23:46:55
3, 44260584, 7975, 136380, 2019-11-23 23:46:57
3, 44260644, 7053, 131729, 2019-11-23 23:46:59
3, 44260704, 8025, 134519, 2019-11-23 23:47:1
3, 44260764, 8035, 134686, 2019-11-23 23:47:3
3, 44260824, 7977, 81803, 2019-11-23 23:47:5
4, 44260868, 11007, 134152, 2019-11-23 23:46:35
4, 44260928, 11111, 134922, 2019-11-23 23:46:37
4, 44260988, 11206, 133419, 2019-11-23 23:46:39
4, 44261048, 12224, 132477, 2019-11-23 23:46:41
4, 44261108, 11192, 134911, 2019-11-23 23:46:43
4, 44261168, 11035, 135307, 2019-11-23 23:46:45
4, 44261228, 12293, 135033, 2019-11-23 23:46:47
4, 44261288, 12291, 133690, 2019-11-23 23:46:49
4, 44261348, 11036, 133248, 2019-11-23 23:46:51
4, 44261408, 11068, 136507, 2019-11-23 23:46:53
4, 44261468, 12324, 134994, 2019-11-23 23:46:55
4, 44261528, 11197, 132344, 2019-11-23 23:46:57
4, 44261588, 12405, 132255, 2019-11-23 23:46:59
4, 44261648, 12314, 136710, 2019-11-23 23:47:1
4, 44261708, 11086, 133487, 2019-11-23 23:47:3
4, 44261768, 11105, 84100, 2019-11-23 23:47:5
5, 44259903, 10677, 134038, 2019-11-23 23:46:35
5, 44259963, 9552, 134774, 2019-11-23 23:46:37
5, 44260023, 10644, 133997, 2019-11-23 23:46:39
5, 44260083, 10639, 134664, 2019-11-23 23:46:41
5, 44260143, 10729, 133147, 2019-11-23 23:46:43
5, 44260203, 10796, 135417, 2019-11-23 23:46:45
5, 44260263, 10621, 133815, 2019-11-23 23:46:47
5, 44260323, 10715, 134339, 2019-11-23 23:46:49
5, 44260383, 10698, 134176, 2019-11-23 23:46:51
5, 44260443, 10731, 134616, 2019-11-23 23:46:53
5, 44260503, 10733, 134171, 2019-11-23 23:46:55
5, 44260563, 10809, 134088, 2019-11-23 23:46:57
5, 44260623, 10821, 134431, 2019-11-23 23:46:59
5, 44260683, 10763, 134292, 2019-11-23 23:47:1
5, 44260743, 10705, 133805, 2019-11-23 23:47:3
5, 44260803, 10749, 75709, 2019-11-23 23:47:5
1, 44260718, 12888, 134603, 2019-11-23 23:46:35
1, 44260778, 12947, 133907, 2019-11-23 23:46:37
1, 44260838, 12962, 138416, 2019-11-23 23:46:39
1, 44260898, 12939, 132182, 2019-11-23 23:46:41
1, 44260958, 12861, 134597, 2019-11-23 23:46:43
1, 44261018, 12936, 133331, 2019-11-23 23:46:45
1, 44261078, 12953, 134315, 2019-11-23 23:46:47
1, 44261138, 13030, 135601, 2019-11-23 23:46:49
1, 44261198, 11511, 132035, 2019-11-23 23:46:51
1, 44261258, 12952, 134897, 2019-11-23 23:46:53
1, 44261318, 12887, 133616, 2019-11-23 23:46:55
1, 44261378, 12967, 134830, 2019-11-23 23:46:57
1, 44261438, 12875, 134230, 2019-11-23 23:46:59
1, 44261498, 12856, 138025, 2019-11-23 23:47:1
1, 44261558, 12999, 132063, 2019-11-23 23:47:3
1, 44261618, 12823, 82573, 2019-11-23 23:47:5
6, 44261121, 14816, 130468, 2019-11-23 23:46:35
6, 44261181, 15050, 137281, 2019-11-23 23:46:37
6, 44261241, 14820, 138444, 2019-11-23 23:46:39
6, 44261301, 14712, 129937, 2019-11-23 23:46:41
6, 44261361, 14781, 132222, 2019-11-23 23:46:43
6, 44261421, 13826, 137596, 2019-11-23 23:46:45
6, 44261481, 14833, 137265, 2019-11-23 23:46:47
6, 44261541, 14837, 128461, 2019-11-23 23:46:49
6, 44261601, 14806, 134081, 2019-11-23 23:46:51
6, 44261661, 13853, 137474, 2019-11-23 23:46:53
6, 44261721, 16457, 137777, 2019-11-23 23:46:55
6, 44261781, 14893, 129753, 2019-11-23 23:46:57
6, 44261841, 14841, 132068, 2019-11-23 23:46:59
6, 44261901, 13720, 138998, 2019-11-23 23:47:1
6, 44261961, 16371, 137001, 2019-11-23 23:47:3
6, 44262021, 14756, 63120, 2019-11-23 23:47:5
0, 44261055, 20172, 133042, 2019-11-23 23:46:35
0, 44261115, 20579, 133114, 2019-11-23 23:46:37
0, 44261175, 19659, 137495, 2019-11-23 23:46:39
0, 44261235, 20158, 138595, 2019-11-23 23:46:41
0, 44261295, 21781, 132207, 2019-11-23 23:46:43
0, 44261355, 21699, 139698, 2019-11-23 23:46:45
0, 44261415, 20384, 142062, 2019-11-23 23:46:47
0, 44261475, 21560, 135152, 2019-11-23 23:46:49
0, 44261535, 20259, 130217, 2019-11-23 23:46:51
0, 44261595, 20378, 138687, 2019-11-23 23:46:53
0, 44261655, 21853, 132465, 2019-11-23 23:46:55
0, 44261715, 19590, 133043, 2019-11-23 23:46:57
0, 44261775, 19498, 129673, 2019-11-23 23:46:59
0, 44261835, 20357, 134687, 2019-11-23 23:47:1
0, 44261895, 20560, 130260, 2019-11-23 23:47:3
0, 44261955, 21656, 149788, 2019-11-23 23:47:5
2, 44261000, 13537, 132274, 2019-11-23 23:47:7
2, 44261060, 13369, 134412, 2019-11-23 23:47:9
2, 44261120, 11982, 134695, 2019-11-23 23:47:11
2, 44261180, 13551, 131777, 2019-11-23 23:47:13
2, 44261240, 13263, 134473, 2019-11-23 23:47:15
2, 44261300, 13770, 133088, 2019-11-23 23:47:17
2, 44261360, 13419, 137110, 2019-11-23 23:47:19
2, 44261420, 13545, 133816, 2019-11-23 23:47:21
2, 44261480, 13609, 132036, 2019-11-23 23:47:23
2, 44261540, 13372, 133543, 2019-11-23 23:47:25
2, 44261600, 13383, 135892, 2019-11-23 23:47:27
2, 44261660, 13399, 136552, 2019-11-23 23:47:29
2, 44261720, 13412, 132640, 2019-11-23 23:47:31
2, 44261780, 13388, 133480, 2019-11-23 23:47:33
2, 44261840, 13617, 133446, 2019-11-23 23:47:35
2, 44261900, 12062, 86579, 2019-11-23 23:47:37
4, 44261828, 11012, 134333, 2019-11-23 23:47:7
4, 44261888, 11143, 134738, 2019-11-23 23:47:9
4, 44261948, 10994, 135444, 2019-11-23 23:47:11
4, 44262008, 12263, 133182, 2019-11-23 23:47:13
4, 44262068, 11215, 133342, 2019-11-23 23:47:15
4, 44262128, 11043, 132178, 2019-11-23 23:47:17
4, 44262188, 12244, 137908, 2019-11-23 23:47:19
4, 44262248, 11177, 132257, 2019-11-23 23:47:21
4, 44262308, 12377, 137078, 2019-11-23 23:47:23
4, 44262368, 12255, 131701, 2019-11-23 23:47:25
4, 44262428, 12254, 135471, 2019-11-23 23:47:27
4, 44262488, 10921, 133867, 2019-11-23 23:47:29
4, 44262548, 12343, 134324, 2019-11-23 23:47:31
4, 44262608, 11195, 135098, 2019-11-23 23:47:33
4, 44262668, 12364, 131992, 2019-11-23 23:47:35
4, 44262728, 12300, 80010, 2019-11-23 23:47:37
1, 44261678, 11481, 133065, 2019-11-23 23:47:7
1, 44261738, 12841, 136471, 2019-11-23 23:47:9
1, 44261798, 12877, 132507, 2019-11-23 23:47:11
1, 44261858, 14415, 134198, 2019-11-23 23:47:13
1, 44261918, 14420, 135283, 2019-11-23 23:47:15
1, 44261978, 11440, 131636, 2019-11-23 23:47:17
1, 44262038, 12806, 136614, 2019-11-23 23:47:19
1, 44262098, 11579, 132211, 2019-11-23 23:47:21
1, 44262158, 12970, 133910, 2019-11-23 23:47:23
1, 44262218, 13017, 134284, 2019-11-23 23:47:25
1, 44262278, 12816, 135038, 2019-11-23 23:47:27
1, 44262338, 12900, 133902, 2019-11-23 23:47:29
1, 44262398, 12812, 136733, 2019-11-23 23:47:31
1, 44262458, 12922, 133190, 2019-11-23 23:47:33
1, 44262518, 13007, 133550, 2019-11-23 23:47:35
1, 44262578, 12867, 89564, 2019-11-23 23:47:37
3, 44260884, 7978, 133622, 2019-11-23 23:47:7
3, 44260944, 7721, 135348, 2019-11-23 23:47:9
3, 44261004, 7917, 135759, 2019-11-23 23:47:11
3, 44261064, 6673, 132346, 2019-11-23 23:47:13
3, 44261124, 6997, 134231, 2019-11-23 23:47:15
3, 44261184, 8001, 134713, 2019-11-23 23:47:17
3, 44261244, 7993, 134281, 2019-11-23 23:47:19
3, 44261304, 8089, 133998, 2019-11-23 23:47:21
3, 44261364, 7975, 134256, 2019-11-23 23:47:23
3, 44261424, 7974, 134538, 2019-11-23 23:47:25
3, 44261484, 8051, 133628, 2019-11-23 23:47:27
3, 44261544, 8039, 134768, 2019-11-23 23:47:29
3, 44261604, 7419, 133629, 2019-11-23 23:47:31
3, 44261664, 8083, 135070, 2019-11-23 23:47:33
3, 44261724, 7782, 133501, 2019-11-23 23:47:35
3, 44261784, 7975, 83024, 2019-11-23 23:47:37
5, 44260863, 10718, 133703, 2019-11-23 23:47:7
5, 44260923, 9543, 135220, 2019-11-23 23:47:9
5, 44260983, 10713, 133787, 2019-11-23 23:47:11
5, 44261043, 10778, 134373, 2019-11-23 23:47:13
5, 44261103, 10667, 134266, 2019-11-23 23:47:15
5, 44261163, 9626, 134728, 2019-11-23 23:47:17
5, 44261223, 10841, 133685, 2019-11-23 23:47:19
5, 44261283, 9577, 134081, 2019-11-23 23:47:21
5, 44261343, 9622, 134235, 2019-11-23 23:47:23
5, 44261403, 9695, 134714, 2019-11-23 23:47:25
5, 44261463, 10860, 134580, 2019-11-23 23:47:27
5, 44261523, 10929, 133997, 2019-11-23 23:47:29
5, 44261583, 10881, 134509, 2019-11-23 23:47:31
5, 44261643, 10843, 133871, 2019-11-23 23:47:33
5, 44261703, 9696, 133751, 2019-11-23 23:47:35
5, 44261763, 9762, 77801, 2019-11-23 23:47:37
6, 44262081, 14789, 133895, 2019-11-23 23:47:7
6, 44262141, 13804, 133510, 2019-11-23 23:47:9
6, 44262201, 16425, 133485, 2019-11-23 23:47:11
6, 44262261, 14831, 131299, 2019-11-23 23:47:13
6, 44262321, 14766, 136118, 2019-11-23 23:47:15
6, 44262381, 13841, 144620, 2019-11-23 23:47:17
6, 44262441, 16524, 135372, 2019-11-23 23:47:19
6, 44262501, 16445, 130607, 2019-11-23 23:47:21
6, 44262561, 14754, 130697, 2019-11-23 23:47:23
6, 44262621, 14906, 130916, 2019-11-23 23:47:25
6, 44262681, 14863, 131461, 2019-11-23 23:47:27
6, 44262741, 16452, 135467, 2019-11-23 23:47:29
6, 44262801, 14708, 136132, 2019-11-23 23:47:31
6, 44262861, 13898, 141311, 2019-11-23 23:47:33
6, 44262921, 14895, 137757, 2019-11-23 23:47:35
6, 44262981, 14777, 59288, 2019-11-23 23:47:37
0, 44262015, 20485, 134703, 2019-11-23 23:47:7
0, 44262075, 19976, 138134, 2019-11-23 23:47:9
0, 44262135, 19904, 135462, 2019-11-23 23:47:11
0, 44262195, 21370, 133100, 2019-11-23 23:47:13
0, 44262255, 19995, 139231, 2019-11-23 23:47:15
0, 44262315, 20177, 128087, 2019-11-23 23:47:17
0, 44262375, 21346, 140533, 2019-11-23 23:47:19
0, 44262435, 21416, 129429, 2019-11-23 23:47:21
0, 44262495, 19647, 139337, 2019-11-23 23:47:23
0, 44262555, 20462, 136218, 2019-11-23 23:47:25
0, 44262615, 20296, 134168, 2019-11-23 23:47:27
0, 44262675, 21722, 132018, 2019-11-23 23:47:29
0, 44262735, 20069, 140783, 2019-11-23 23:47:31
0, 44262795, 20250, 133729, 2019-11-23 23:47:33
0, 44262855, 20386, 133650, 2019-11-23 23:47:35
0, 44262915, 20726, 137165, 2019-11-23 23:47:37
1, 44262638, 13058, 132424, 2019-11-23 23:47:39
1, 44262698, 12959, 136604, 2019-11-23 23:47:41
1, 44262758, 12946, 131992, 2019-11-23 23:47:43
1, 44262818, 12976, 136246, 2019-11-23 23:47:45
1, 44262878, 12792, 132955, 2019-11-23 23:47:47
1, 44262938, 12895, 135439, 2019-11-23 23:47:49
1, 44262998, 11537, 131800, 2019-11-23 23:47:51
1, 44263058, 12925, 135455, 2019-11-23 23:47:53
1, 44263118, 12882, 136003, 2019-11-23 23:47:55
1, 44263178, 12952, 132756, 2019-11-23 23:47:57
1, 44263238, 12923, 135968, 2019-11-23 23:47:59
1, 44263298, 12967, 133844, 2019-11-23 23:48:1
1, 44263358, 11581, 135317, 2019-11-23 23:48:3
1, 44263418, 12939, 131751, 2019-11-23 23:48:5
1, 44263478, 12963, 220067, 2019-11-23 23:48:7
6, 44263041, 14806, 127911, 2019-11-23 23:47:39
6, 44263101, 14808, 139395, 2019-11-23 23:47:41
6, 44263161, 16345, 129330, 2019-11-23 23:47:43
6, 44263221, 16360, 133594, 2019-11-23 23:47:45
6, 44263281, 14783, 135603, 2019-11-23 23:47:47
6, 44263341, 14732, 141236, 2019-11-23 23:47:49
6, 44263401, 13668, 129154, 2019-11-23 23:47:51
6, 44263461, 16470, 131646, 2019-11-23 23:47:53
6, 44263521, 13713, 140520, 2019-11-23 23:47:55
6, 44263581, 13625, 136475, 2019-11-23 23:47:57
6, 44263641, 14810, 133399, 2019-11-23 23:47:59
6, 44263701, 14860, 130961, 2019-11-23 23:48:1
6, 44263761, 14819, 130291, 2019-11-23 23:48:3
6, 44263821, 14788, 135861, 2019-11-23 23:48:5
6, 44263881, 14783, 206764, 2019-11-23 23:48:7
0, 44262975, 19538, 131604, 2019-11-23 23:47:39
0, 44263035, 20507, 134694, 2019-11-23 23:47:41
0, 44263095, 20862, 130655, 2019-11-23 23:47:43
0, 44263155, 16395, 136723, 2019-11-23 23:47:45
0, 44263215, 20362, 133847, 2019-11-23 23:47:47
0, 44263275, 21479, 132895, 2019-11-23 23:47:49
0, 44263335, 16806, 133017, 2019-11-23 23:47:51
0, 44263395, 17752, 134754, 2019-11-23 23:47:53
0, 44263455, 12690, 138270, 2019-11-23 23:47:55
0, 44263515, 13110, 133475, 2019-11-23 23:47:57
0, 44263575, 20414, 133703, 2019-11-23 23:47:59
0, 44263635, 20232, 140910, 2019-11-23 23:48:1
0, 44263695, 19624, 128463, 2019-11-23 23:48:3
0, 44263755, 17351, 131983, 2019-11-23 23:48:5
0, 44263815, 21847, 236070, 2019-11-23 23:48:7
2, 44261960, 11168, 134414, 2019-11-23 23:47:39
2, 44262020, 11935, 133543, 2019-11-23 23:47:41
2, 44262080, 12336, 135345, 2019-11-23 23:47:43
2, 44262140, 12292, 133118, 2019-11-23 23:47:45
2, 44262200, 13434, 135953, 2019-11-23 23:47:47
2, 44262260, 13395, 133625, 2019-11-23 23:47:49
2, 44262320, 12623, 133113, 2019-11-23 23:47:51
2, 44262380, 13496, 134199, 2019-11-23 23:47:53
2, 44262440, 12068, 134299, 2019-11-23 23:47:55
2, 44262500, 13352, 137233, 2019-11-23 23:47:57
2, 44262560, 13464, 133621, 2019-11-23 23:47:59
2, 44262620, 13371, 133285, 2019-11-23 23:48:1
2, 44262680, 12041, 136587, 2019-11-23 23:48:3
2, 44262740, 13612, 131480, 2019-11-23 23:48:5
2, 44262800, 13567, 221365, 2019-11-23 23:48:7
4, 44262788, 11061, 134301, 2019-11-23 23:47:39
4, 44262848, 12361, 134268, 2019-11-23 23:47:41
4, 44262908, 10893, 132949, 2019-11-23 23:47:43
4, 44262968, 11112, 134493, 2019-11-23 23:47:45
4, 44263028, 11157, 134269, 2019-11-23 23:47:47
4, 44263088, 12339, 134782, 2019-11-23 23:47:49
4, 44263148, 11191, 135449, 2019-11-23 23:47:51
4, 44263208, 11086, 132769, 2019-11-23 23:47:53
4, 44263268, 12416, 133910, 2019-11-23 23:47:55
4, 44263328, 11176, 135673, 2019-11-23 23:47:57
4, 44263388, 12393, 134531, 2019-11-23 23:47:59
4, 44263448, 10927, 133921, 2019-11-23 23:48:1
4, 44263508, 11079, 132957, 2019-11-23 23:48:3
4, 44263568, 11055, 132919, 2019-11-23 23:48:5
4, 44263628, 12324, 219020, 2019-11-23 23:48:7
5, 44261823, 9880, 134059, 2019-11-23 23:47:39
5, 44261883, 9645, 134427, 2019-11-23 23:47:41
5, 44261943, 9840, 134104, 2019-11-23 23:47:43
5, 44262003, 11109, 133922, 2019-11-23 23:47:45
5, 44262063, 9753, 134254, 2019-11-23 23:47:47
5, 44262123, 9847, 134295, 2019-11-23 23:47:49
5, 44262183, 9693, 134406, 2019-11-23 23:47:51
5, 44262243, 9751, 134769, 2019-11-23 23:47:53
5, 44262303, 9751, 134691, 2019-11-23 23:47:55
5, 44262363, 9729, 134247, 2019-11-23 23:47:57
5, 44262423, 9660, 134166, 2019-11-23 23:47:59
5, 44262483, 9714, 134333, 2019-11-23 23:48:1
5, 44262543, 9716, 134238, 2019-11-23 23:48:3
5, 44262603, 9669, 134652, 2019-11-23 23:48:5
5, 44262663, 10807, 219801, 2019-11-23 23:48:7
3, 44261844, 7240, 131908, 2019-11-23 23:47:39
3, 44261904, 7978, 134639, 2019-11-23 23:47:41
3, 44261964, 7126, 133838, 2019-11-23 23:47:43
3, 44262024, 8031, 134434, 2019-11-23 23:47:45
3, 44262084, 7866, 134919, 2019-11-23 23:47:47
3, 44262144, 8003, 134124, 2019-11-23 23:47:49
3, 44262204, 7980, 134472, 2019-11-23 23:47:51
3, 44262264, 7933, 134032, 2019-11-23 23:47:53
3, 44262324, 7503, 134277, 2019-11-23 23:47:55
